,ExperimentName,Parameters,nbCasCovidConnuTotal-repli1,nbCasCovidConnuTotal-repli2,nbCasCovidConnuTotal-repli3,nbCasCovidConnuTotal-Mean,nbCasCovidConnuTotal-Std,nbMortTotal-repli1,nbMortTotal-repli2,nbMortTotal-repli3,nbMortTotal-Mean,nbMortTotal-Std,epidemic_duration-repli1,epidemic_duration-repli2,epidemic_duration-repli3,epidemic_duration-Mean,epidemic_duration-Std,tauxDeMortCasConnu-repli1,tauxDeMortCasConnu-repli2,tauxDeMortCasConnu-repli3,tauxDeMortCasConnu-Mean,tauxDeMortCasConnu-Std,tauxMortalitePopulationGlobale-repli1,tauxMortalitePopulationGlobale-repli2,tauxMortalitePopulationGlobale-repli3,tauxMortalitePopulationGlobale-Mean,tauxMortalitePopulationGlobale-Std,epidemicDuration-repli1,epidemicDuration-repli2,epidemicDuration-repli3,epidemicDuration-Mean,epidemicDuration-Std
51,"[0, 0, 1, 0, 1, 1]-variantVaccin11-variantDpt2","[0, 0, 1, 0, 1, 1]",1819658.0,1860985.0,1864170.0,1848271.0,20274.185277506633,9559.0,10151.0,10061.0,9923.666666666666,260.4628359073303,,,,,,0.5253184939147906,0.5454638269518561,0.5397039969530676,0.5368287726065715,0.008471867054181327,0.4414380007970729,0.46877677017377206,0.464620538342855,0.4582784364379,0.012028265881877607,364.0,364.0,364.0,364.0,0.0
52,"[0, 0, 1, 0, 1, 2]-variantVaccin11-variantDpt3","[0, 0, 1, 0, 1, 2]",13874569.0,13842528.0,13839912.0,13852336.333333334,15757.103463376623,63472.0,62855.0,62539.0,62955.333333333336,387.4466271486808,,,,,,0.4574700662773741,0.45407168401609876,0.4518742604721764,0.4544720035885497,0.0023019488080662665,2.931159408577446,2.902666130358826,2.888073138596939,2.907299559177737,0.01789242227263118,364.0,364.0,364.0,364.0,0.0
53,"[0, 0, 1, 0, 1, 3]-variantVaccin11-variantDpt4","[0, 0, 1, 0, 1, 3]",30243444.0,30250971.0,30200847.0,30231754.0,22069.525278084257,89345.0,89457.0,89169.0,89323.66666666667,118.53925744476197,,,,,,0.29541939734112294,0.2957161275914086,0.29525330862409255,0.2954629445188747,0.00019143774731311087,4.125983699258759,4.131155898870567,4.117855957011632,4.12499851838032,0.005474184833391106,364.0,364.0,364.0,364.0,0.0
54,"[0, 0, 1, 0, 1, 4]-variantVaccin11-variantDpt5","[0, 0, 1, 0, 1, 4]",32489260.0,32485533.0,32484372.0,32486388.333333332,2085.1590400308132,92121.0,91955.0,92238.0,92104.66666666667,116.11010100570732,,,,,,0.2835429308023636,0.28306446441866906,0.28394576936872906,0.28351772152992055,0.0003602325492538541,4.254180361065713,4.2465144223553555,4.259583462445906,4.253426081955658,0.005362005529899004,364.0,364.0,364.0,364.0,0.0
55,"[0, 0, 1, 0, 2, 0]-variantVaccin12-variantDpt1","[0, 0, 1, 0, 2, 0]",136.0,144.0,137.0,139.0,3.559026084010437,1.0,1.0,0.0,0.6666666666666666,0.4714045207910317,,,,,,0.7352941176470588,0.6944444444444444,0.0,0.4765795206971677,0.337405002542589,4.618035367685667e-05,4.618035367685667e-05,0.0,3.078690245123778e-05,2.176962749499898e-05,19.0,18.0,21.0,19.333333333333332,1.247219128924647
56,"[0, 0, 1, 0, 2, 1]-variantVaccin12-variantDpt2","[0, 0, 1, 0, 2, 1]",511.0,674.0,475.0,553.3333333333334,86.58072662101088,5.0,5.0,3.0,4.333333333333333,0.9428090415820634,,,,,,0.9784735812133072,0.741839762611276,0.631578947368421,0.7839640970643348,0.14471769394797415,0.00023090176838428336,0.00023090176838428336,0.00013854106103057003,0.00020011486593304558,4.3539254989997946e-05,23.0,32.0,25.0,26.666666666666668,3.858612300930075
57,"[0, 0, 1, 0, 2, 2]-variantVaccin12-variantDpt3","[0, 0, 1, 0, 2, 2]",12170678.0,12179712.0,12179616.0,12176668.666666666,4236.2223213088755,45443.0,45306.0,45653.0,45467.333333333336,142.70326633340326,,,,,,0.37338100638271754,0.3719792389179645,0.3748311933643885,0.37339714622169023,0.001164361459318927,2.098573812137398,2.0922471036836683,2.1082716864095374,2.0996975340768675,0.006590087310119178,364.0,364.0,364.0,364.0,0.0
58,"[0, 0, 1, 0, 2, 3]-variantVaccin12-variantDpt4","[0, 0, 1, 0, 2, 3]",30429840.0,30421450.0,30418523.0,30423271.0,4796.2244178798255,89204.0,89029.0,89117.0,89116.66666666667,71.44383963801373,,,,,,0.29314646412863166,0.29265205964870183,0.2929695172905009,0.2929226803559448,0.0002045388655368128,4.1194722693903225,4.111390707496873,4.115454578620436,4.115439185169211,0.0032993017825160465,364.0,364.0,364.0,364.0,0.0
59,"[0, 0, 1, 0, 2, 4]-variantVaccin12-variantDpt5","[0, 0, 1, 0, 2, 4]",32253457.0,32253035.0,32255064.0,32253852.0,874.1582617962646,87354.0,87654.0,87990.0,87666.0,259.78452609807226,,,,,,0.27083608433043316,0.27176977298415483,0.2727943742415145,0.2718000771853675,0.0007997556303517875,4.0340386150881375,4.047892721191195,4.063409320026619,4.048446885435317,0.01199694129498366,364.0,364.0,364.0,364.0,0.0
60,"[0, 0, 1, 1, 0, 0]-variantVaccin13-variantDpt1","[0, 0, 1, 1, 0, 0]",206.0,231.0,286.0,241.0,33.4165627596057,1.0,2.0,8.0,3.6666666666666665,3.091206165165235,,,,,,0.48543689320388345,0.8658008658008658,2.797202797202797,1.3828135187358488,1.0121073596524992,4.618035367685667e-05,9.236070735371334e-05,0.00036944282941485336,0.0001693279634818078,0.00014275299399541035,33.0,30.0,46.0,36.333333333333336,6.944222218666553
61,"[0, 0, 1, 1, 0, 1]-variantVaccin13-variantDpt2","[0, 0, 1, 1, 0, 1]",1135118.0,1148576.0,1147735.0,1143809.6666666667,6155.519059258032,18276.0,18420.0,18601.0,18432.333333333332,132.96699674062816,,,,,,1.6100528755600738,1.6037249602986654,1.620670276675365,1.6114827041780346,0.0069913872817043,0.8439921437982325,0.8506421147276998,0.8590007587432108,0.8512116724230477,0.006140462936831607,71.0,71.0,74.0,72.0,1.4142135623730951
62,"[0, 0, 1, 1, 0, 2]-variantVaccin13-variantDpt3","[0, 0, 1, 1, 0, 2]",2409078.0,2415818.0,2429103.0,2417999.6666666665,8319.451437578215,35342.0,35185.0,35815.0,35447.333333333336,267.7639922684818,,,,,,1.4670342761836688,1.4564424969099492,1.4744125712248515,1.4659631147728234,0.00737524837081623,1.6321060596474684,1.624855744120202,1.6539493669366219,1.636970390234764,0.012365435864885676,85.0,84.0,86.0,85.0,0.816496580927726
63,"[0, 0, 1, 1, 0, 3]-variantVaccin13-variantDpt4","[0, 0, 1, 1, 0, 3]",14921345.0,13889971.0,2062514.0,10291276.666666666,5833828.608510557,59092.0,55414.0,17256.0,43920.666666666664,18914.46108727981,,,,,,0.3960232807431233,0.39894971702964677,0.8366488663834524,0.5438739547187409,0.20702657266245558,2.728889459472814,2.5590381186493354,0.7968881830478386,2.028271920389996,0.8734765026177246,364.0,362.0,17.0,247.66666666666666,163.10800784211125
64,"[0, 0, 1, 1, 0, 4]-variantVaccin13-variantDpt5","[0, 0, 1, 1, 0, 4]",2102421.0,2102209.0,2102276.0,2102302.0,88.47975286282544,15843.0,15521.0,15824.0,15729.333333333334,147.517983837753,,,,,,0.7535598246022086,0.7383185972469911,0.7527080174058972,0.7481954797516991,0.006992662815827037,0.7316353433024402,0.7167652694184924,0.7307579165825799,0.7263861764345041,0.006812432667324238,14.0,15.0,15.0,14.666666666666666,0.4714045207910317
65,"[0, 0, 1, 1, 1, 0]-variantVaccin14-variantDpt1","[0, 0, 1, 1, 1, 0]",130.0,137.0,133.0,133.33333333333334,2.8674417556808756,1.0,1.0,1.0,1.0,0.0,,,,,,0.7692307692307693,0.7299270072992701,0.7518796992481203,0.7503458252593864,0.01608230917399565,4.618035367685667e-05,4.618035367685667e-05,4.618035367685667e-05,4.618035367685667e-05,0.0,11.0,22.0,19.0,17.333333333333332,4.642796092394707
66,"[0, 0, 1, 1, 1, 1]-variantVaccin14-variantDpt2","[0, 0, 1, 1, 1, 1]",655.0,1057.0,803.0,838.3333333333334,166.0066933054876,8.0,16.0,10.0,11.333333333333334,3.39934634239519,,,,,,1.2213740458015268,1.5137180700094608,1.2453300124533,1.3268073760880956,0.13252717384541646,0.00036944282941485336,0.0007388856588297067,0.0004618035367685667,0.0005233773416710423,0.00015698301636193898,20.0,37.0,43.0,33.333333333333336,9.741092797468305
67,"[0, 0, 1, 1, 1, 2]-variantVaccin14-variantDpt3","[0, 0, 1, 1, 1, 2]",7536171.0,7501042.0,7505949.0,7514387.333333333,15533.09933300141,38807.0,38428.0,39256.0,38830.333333333336,338.43200531601946,,,,,,0.514943198608418,0.5123021574869199,0.5229984909303275,0.516747949008555,0.004549412437391321,1.7921209851377768,1.774618631094248,1.8128559639386854,1.79319852672357,0.015628909701061653,364.0,364.0,364.0,364.0,0.0
68,"[0, 0, 1, 1, 1, 3]-variantVaccin14-variantDpt4","[0, 0, 1, 1, 1, 3]",22356947.0,22349902.0,22348348.0,22351732.333333332,3741.505074461643,70526.0,70547.0,71352.0,70808.33333333333,384.52597080330247,,,,,,0.3154545206910407,0.3156479164875085,0.3192719211281299,0.31679145276889303,0.00175573212543074,3.256915623413993,3.2578854108412076,3.2950605955510768,3.269953876602093,0.017757545329633077,364.0,364.0,364.0,364.0,0.0
69,"[0, 0, 1, 1, 1, 4]-variantVaccin14-variantDpt5","[0, 0, 1, 1, 1, 4]",30028278.0,30031615.0,30000661.0,30020184.666666668,13872.372119512302,84898.0,84510.0,84169.0,84525.66666666667,297.81910990099715,,,,,,0.28272683501864476,0.28140344766673386,0.28055715172409035,0.28156247813648966,0.0008928790203232783,3.9206196664577773,3.902701689231157,3.886954188627349,3.9034251814387613,0.013753391826954555,364.0,364.0,364.0,364.0,0.0
70,"[0, 0, 1, 1, 2, 0]-variantVaccin15-variantDpt1","[0, 0, 1, 1, 2, 0]",101.0,104.0,102.0,102.33333333333333,1.247219128924647,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,8.333333333333334,0.4714045207910317
71,"[0, 0, 1, 1, 2, 1]-variantVaccin15-variantDpt2","[0, 0, 1, 1, 2, 1]",238.0,220.0,228.0,228.66666666666666,7.363574011458174,2.0,2.0,2.0,2.0,0.0,,,,,,0.8403361344537815,0.9090909090909091,0.8771929824561403,0.8755400086669436,0.028093344414782388,9.236070735371334e-05,9.236070735371334e-05,9.236070735371334e-05,9.236070735371334e-05,0.0,9.0,5.0,12.0,8.666666666666666,2.8674417556808756
72,"[0, 0, 1, 1, 2, 2]-variantVaccin15-variantDpt3","[0, 0, 1, 1, 2, 2]",563.0,614.0,613.0,596.6666666666666,23.809428571238094,4.0,10.0,3.0,5.666666666666667,3.0912061651652345,,,,,,0.7104795737122558,1.6286644951140066,0.48939641109298526,0.9428468266397491,0.49327399214637596,0.00018472141470742668,0.0004618035367685667,0.00013854106103057003,0.00026168867083552113,0.00014275299399541035,19.0,17.0,33.0,23.0,7.118052168020874
73,"[0, 0, 1, 1, 2, 3]-variantVaccin15-variantDpt4","[0, 0, 1, 1, 2, 3]",14381566.0,14439891.0,14317160.0,14379539.0,50125.2174525624,42673.0,43304.0,42934.0,42970.333333333336,258.8826417939647,,,,,,0.2967201207434573,0.29989146039952796,0.2998779087472655,0.29882982996341695,0.001491799954508351,1.9706542324525047,1.9997940356226014,1.9827073047621644,1.9843851909457568,0.011955291958844332,364.0,364.0,364.0,364.0,0.0
74,"[0, 0, 1, 1, 2, 4]-variantVaccin15-variantDpt5","[0, 0, 1, 1, 2, 4]",18488226.0,18485468.0,18489806.0,18487833.333333332,1792.6147259117213,54444.0,54916.0,54897.0,54752.333333333336,218.1625286085786,,,,,,0.29447930807423056,0.29707660092782073,0.2969041427476308,0.29615335058322734,0.0011858187600204961,2.5142431755827843,2.536040302518261,2.5351628757984006,2.528482117966482,0.010074822730181643,364.0,364.0,364.0,364.0,0.0
75,"[0, 0, 1, 2, 0, 0]-variantVaccin16-variantDpt1","[0, 0, 1, 2, 0, 0]",254.0,222.0,318.0,264.6666666666667,39.911012125588705,5.0,0.0,4.0,3.0,2.160246899469287,,,,,,1.968503937007874,0.0,1.257861635220126,1.0754551907426666,0.8139230187775977,0.00023090176838428336,0.0,0.00018472141470742668,0.00013854106103057,9.97609658468247e-05,54.0,24.0,58.0,45.333333333333336,15.173075568988056
76,"[0, 0, 1, 2, 0, 1]-variantVaccin16-variantDpt2","[0, 0, 1, 2, 0, 1]",3113230.0,1528297.0,1526116.0,2055881.0,747659.1781647571,31919.0,23651.0,23512.0,26360.666666666668,3930.744826224273,,,,,,1.0252695753285173,1.5475395162066012,1.5406430441722647,1.3711507119024613,0.24459110205932466,1.474030709011588,1.092211544811337,1.0857924756502542,1.2173449098243931,0.18152318628851144,363.0,143.0,166.0,224.0,98.73533646403736
77,"[0, 0, 1, 2, 0, 2]-variantVaccin16-variantDpt3","[0, 0, 1, 2, 0, 2]",15125565.0,15146727.0,15149797.0,15140696.333333334,10772.624605400899,72243.0,72510.0,72800.0,72517.66666666667,227.45890959809765,,,,,,0.47762182768048667,0.47871728327842705,0.48053449165028417,0.4789578675363993,0.0012011975799529338,3.336207290677157,3.3485374451088767,3.3619297476751657,3.3488914944870665,0.010504132892192174,364.0,364.0,364.0,364.0,0.0
78,"[0, 0, 1, 2, 0, 3]-variantVaccin16-variantDpt4","[0, 0, 1, 2, 0, 3]",2157875.0,2157653.0,2157728.0,2157752.0,92.2062904578641,17509.0,17417.0,17611.0,17512.333333333332,79.23523346480543,,,,,,0.8114001042692464,0.807219696586986,0.816182577229382,0.8116007926952048,0.003661831439384272,0.8085718125280835,0.8043232199898127,0.8132822086031228,0.8087257470403397,0.003659111105072996,15.0,15.0,16.0,15.333333333333334,0.4714045207910317
79,"[0, 0, 1, 2, 0, 4]-variantVaccin16-variantDpt5","[0, 0, 1, 2, 0, 4]",2164894.0,2164889.0,2164932.0,2164905.0,19.200694431886227,15958.0,15715.0,15793.0,15822.0,101.3015300970326,,,,,,0.7371261595255935,0.725903268019746,0.7294917346133735,0.7308403873862376,0.004679919633520879,0.7369460839752787,0.7257242580318026,0.7293263256185973,0.7306655558752263,0.0046781404878876815,12.0,12.0,11.0,11.666666666666666,0.4714045207910317
80,"[0, 0, 1, 2, 1, 0]-variantVaccin17-variantDpt1","[0, 0, 1, 2, 1, 0]",231.0,239.0,257.0,242.33333333333334,10.873004286866726,0.0,0.0,3.0,1.0,1.4142135623730951,,,,,,0.0,0.0,1.1673151750972763,0.38910505836575876,0.5502776507288308,0.0,0.0,0.00013854106103057003,4.6180353676856677e-05,6.530888248499694e-05,43.0,29.0,47.0,39.666666666666664,7.717224601860151
81,"[0, 0, 1, 2, 1, 1]-variantVaccin17-variantDpt2","[0, 0, 1, 2, 1, 1]",3242313.0,3265338.0,3263654.0,3257101.6666666665,10479.741101551868,25551.0,25675.0,25191.0,25472.333333333332,205.2727183258625,,,,,,0.7880485320201966,0.7862891988516961,0.7718649096993738,0.7820675468570889,0.0072500191736959,1.1799542167973647,1.1856805806532948,1.1633292894736964,1.1763213623081186,0.009479566732498031,364.0,364.0,364.0,364.0,0.0
82,"[0, 0, 1, 2, 1, 2]-variantVaccin17-variantDpt3","[0, 0, 1, 2, 1, 2]",15648766.0,15636184.0,15650539.0,15645163.0,6390.238023735892,66314.0,65738.0,65437.0,65829.66666666667,363.8537557255051,,,,,,0.4237650431989334,0.42042227182796005,0.4181133953277903,0.42076690345156126,0.002320109068102695,3.0624039737270734,3.035804090009204,3.02190380355247,3.040037289096249,0.016802895126056525,364.0,364.0,364.0,364.0,0.0
83,"[0, 0, 1, 2, 1, 3]-variantVaccin17-variantDpt4","[0, 0, 1, 2, 1, 3]",2152763.0,2152733.0,2152885.0,2152793.6666666665,65.73346855969864,12186.0,11993.0,12033.0,12070.666666666666,83.17184352625326,,,,,,0.5660632405889547,0.5571057813486392,0.558924420022435,0.5606978139866763,0.0038658947756661437,0.5627537899061754,0.553840981646542,0.5556881957936163,0.5574276557821113,0.0038409051499985756,17.0,16.0,17.0,16.666666666666668,0.4714045207910317
84,"[0, 0, 1, 2, 1, 4]-variantVaccin17-variantDpt5","[0, 0, 1, 2, 1, 4]",2164326.0,2164342.0,2164344.0,2164337.3333333335,8.055363982396383,10736.0,10921.0,10937.0,10864.666666666666,91.21525213593515,,,,,,0.4960435719942375,0.5045875374594219,0.5053263252052355,0.5019858115529648,0.004212608856225173,0.4957922770747332,0.5043356425049517,0.5050745281637814,0.5017341492478221,0.004212352604361129,12.0,13.0,12.0,12.333333333333334,0.4714045207910317
85,"[0, 0, 1, 2, 2, 0]-variantVaccin18-variantDpt1","[0, 0, 1, 2, 2, 0]",205.0,166.0,189.0,186.66666666666666,16.006942938057293,1.0,0.0,2.0,1.0,0.816496580927726,,,,,,0.4878048780487805,0.0,1.0582010582010581,0.5153353120832795,0.43244715553314006,4.618035367685667e-05,0.0,9.236070735371334e-05,4.618035367685667e-05,3.770610088318661e-05,36.0,26.0,24.0,28.666666666666668,5.2493385826745405
86,"[0, 0, 1, 2, 2, 1]-variantVaccin18-variantDpt2","[0, 0, 1, 2, 2, 1]",3089864.0,3085179.0,3080008.0,3085017.0,4025.3254112762943,14102.0,14117.0,13801.0,14006.666666666666,145.55716708183382,,,,,,0.4563954918404176,0.45757474687854416,0.4480832517318137,0.4540178301502585,0.004223906277743374,0.6512353475510327,0.6519280528561856,0.6373350610942988,0.6468328205005057,0.006721881456040435,364.0,364.0,364.0,364.0,0.0
87,"[0, 0, 1, 2, 2, 2]-variantVaccin18-variantDpt3","[0, 0, 1, 2, 2, 2]",15888096.0,15890895.0,15865774.0,15881588.333333334,11240.654024072126,56884.0,56276.0,56896.0,56685.333333333336,289.48383182638867,,,,,,0.3580290552121538,0.35413990212634344,0.3586084107841193,0.3569257893742055,0.001984068049579323,2.626923238554315,2.598845583518786,2.627477402798437,2.617748741623846,0.01336846573747436,364.0,364.0,364.0,364.0,0.0
88,"[0, 0, 1, 2, 2, 3]-variantVaccin18-variantDpt4","[0, 0, 1, 2, 2, 3]",2147708.0,30757422.0,2147602.0,11684244.0,13486773.502647499,6402.0,83623.0,6436.0,32153.666666666668,36394.317270084284,,,,,,0.29808521456361853,0.27187909311775216,0.2996830883934733,0.2898824653582814,0.01274700904048543,0.2956466242392364,3.8617397155197852,0.2972167562642495,1.4848676986744236,1.6807024433602251,19.0,363.0,19.0,133.66666666666666,162.16315515211488
89,"[0, 0, 1, 2, 2, 4]-variantVaccin18-variantDpt5","[0, 0, 1, 2, 2, 4]",2163812.0,2163750.0,2163734.0,2163765.3333333335,33.6386021641143,5983.0,5835.0,5995.0,5937.666666666667,72.76140613142535,,,,,,0.27650276456549827,0.26967071057192377,0.2770673289785158,0.2744136013719793,0.0033616407799416386,0.2762970560486334,0.26946236370445864,0.2768512202927558,0.2742035466819493,0.003360147469174645,13.0,13.0,12.0,12.666666666666666,0.4714045207910317
90,"[0, 0, 2, 0, 0, 0]-variantVaccin19-variantDpt1","[0, 0, 2, 0, 0, 0]",226.0,284.0,241.0,250.33333333333334,24.580932086115496,4.0,1.0,4.0,3.0,1.4142135623730951,,,,,,1.7699115044247788,0.35211267605633806,1.6597510373443984,1.2605917392751718,0.6439640198836523,0.00018472141470742668,4.618035367685667e-05,0.00018472141470742668,0.00013854106103057,6.530888248499692e-05,28.0,58.0,54.0,46.666666666666664,13.299958228840001
91,"[0, 0, 2, 0, 0, 1]-variantVaccin19-variantDpt2","[0, 0, 2, 0, 0, 1]",1518036.0,1534770.0,1567973.0,1540259.6666666667,20752.964805593976,22145.0,22412.0,23488.0,22681.666666666668,580.4896400645082,,,,,,1.4587928086026947,1.4602839513412433,1.497984978057658,1.4723539126671987,0.018134120904236155,1.022663932173991,1.0349940866057117,1.0846841471620094,1.0474473886472373,0.026807216883930198,115.0,106.0,103.0,108.0,5.0990195135927845
92,"[0, 0, 2, 0, 0, 2]-variantVaccin19-variantDpt3","[0, 0, 2, 0, 0, 2]",18278796.0,18457305.0,18331712.0,18355937.666666668,74862.21995253829,83857.0,83952.0,84073.0,83960.66666666667,88.39431857057079,,,,,,0.45876654020319496,0.45484430148388405,0.4586205587345033,0.4574104668071941,0.001815531326677233,3.8725459182801694,3.876933051879471,3.8825208746743707,3.877333281611337,0.004082080894613803,364.0,364.0,364.0,364.0,0.0
93,"[0, 0, 2, 0, 0, 3]-variantVaccin19-variantDpt4","[0, 0, 2, 0, 0, 3]",2138253.0,32486897.0,2138034.0,12254394.666666666,14306539.600552011,17421.0,91895.0,17522.0,42279.333333333336,35083.59858332032,,,,,,0.8147305300167942,0.28286788978337946,0.8195379493497298,0.6390454563833011,0.2518632195351833,0.8045079414045201,4.243743601134744,0.8091721571258826,1.9524745665550487,1.6201729908346,18.0,364.0,18.0,133.33333333333334,163.10596419369696
94,"[0, 0, 2, 0, 0, 4]-variantVaccin19-variantDpt5","[0, 0, 2, 0, 0, 4]",2157551.0,2157391.0,2157444.0,2157462.0,66.54822812567339,15646.0,15930.0,15901.0,15825.666666666666,127.59397408272157,,,,,,0.7251740515056191,0.738391881675598,0.737029559052286,0.733531830744501,0.005935954631840961,0.7225378136280994,0.7356530340723267,0.7343138038156979,0.7308348838387081,0.005892334850175767,14.0,13.0,13.0,13.333333333333334,0.4714045207910317
95,"[0, 0, 2, 0, 1, 0]-variantVaccin20-variantDpt1","[0, 0, 2, 0, 1, 0]",158.0,146.0,145.0,149.66666666666666,5.9066817155564495,0.0,1.0,2.0,1.0,0.816496580927726,,,,,,0.0,0.684931506849315,1.3793103448275863,0.6880806172256339,0.5631054930823178,0.0,4.618035367685667e-05,9.236070735371334e-05,4.618035367685667e-05,3.770610088318661e-05,24.0,15.0,14.0,17.666666666666668,4.4969125210773475
96,"[0, 0, 2, 0, 1, 1]-variantVaccin20-variantDpt2","[0, 0, 2, 0, 1, 1]",4326884.0,4322429.0,4325821.0,4325044.666666667,1899.7853095079513,19629.0,19844.0,19758.0,19743.666666666668,88.356600709222,,,,,,0.4536520969824936,0.459093717907223,0.45674566746982825,0.4564971607865149,0.0022284712623757284,0.9064741623230196,0.9164029383635438,0.912431427947334,0.9117695095446324,0.0040803390704366865,364.0,364.0,364.0,364.0,0.0
97,"[0, 0, 2, 0, 1, 2]-variantVaccin20-variantDpt3","[0, 0, 2, 0, 1, 2]",23116893.0,23123607.0,23107883.0,23116127.666666668,6442.0672320476615,84798.0,84282.0,84584.0,84554.66666666667,211.67480299322878,,,,,,0.36682265216177623,0.364484658470454,0.36603958917396284,0.3657822999353977,0.0009716659025874686,3.9160016310900922,3.892172568592834,3.9061190354032447,3.9047644116953903,0.009775217266706295,364.0,364.0,364.0,364.0,0.0
98,"[0, 0, 2, 0, 1, 3]-variantVaccin20-variantDpt4","[0, 0, 2, 0, 1, 3]",32084752.0,32093753.0,32190754.0,32123086.333333332,47989.16082015003,91625.0,91354.0,91440.0,91473.0,113.06930028379351,,,,,,0.2855717881191664,0.28464729569022357,0.28405672013771405,0.2847586013157013,0.0006235112689720845,4.2312749056419925,4.218760029795565,4.2227315402117735,4.224255491883111,0.005221580277100193,364.0,364.0,364.0,364.0,0.0
99,"[0, 0, 2, 0, 1, 4]-variantVaccin20-variantDpt5","[0, 0, 2, 0, 1, 4]",33005509.0,32986393.0,32979908.0,32990603.333333332,10867.320440456127,92870.0,93020.0,93307.0,93065.66666666667,181.30330633744353,,,,,,0.28137726947340824,0.281995063843446,0.28292074071280005,0.2820976913432181,0.0006342844627292069,4.288769445969679,4.295696499021207,4.308950260526466,4.297805401839117,0.00837265080944668,364.0,364.0,364.0,364.0,0.0
100,"[0, 0, 2, 0, 2, 0]-variantVaccin21-variantDpt1","[0, 0, 2, 0, 2, 0]",136.0,144.0,137.0,139.0,3.559026084010437,1.0,1.0,0.0,0.6666666666666666,0.4714045207910317,,,,,,0.7352941176470588,0.6944444444444444,0.0,0.4765795206971677,0.337405002542589,4.618035367685667e-05,4.618035367685667e-05,0.0,3.078690245123778e-05,2.176962749499898e-05,19.0,18.0,21.0,19.333333333333332,1.247219128924647
101,"[0, 0, 2, 0, 2, 1]-variantVaccin21-variantDpt2","[0, 0, 2, 0, 2, 1]",511.0,674.0,475.0,553.3333333333334,86.58072662101088,5.0,5.0,3.0,4.333333333333333,0.9428090415820634,,,,,,0.9784735812133072,0.741839762611276,0.631578947368421,0.7839640970643348,0.14471769394797415,0.00023090176838428336,0.00023090176838428336,0.00013854106103057003,0.00020011486593304558,4.3539254989997946e-05,23.0,32.0,25.0,26.666666666666668,3.858612300930075
102,"[0, 0, 2, 0, 2, 2]-variantVaccin21-variantDpt3","[0, 0, 2, 0, 2, 2]",15078752.0,15091611.0,15113347.0,15094570.0,14277.494341328476,52457.0,52838.0,52553.0,52616.0,161.79616806340007,,,,,,0.3478868808240894,0.3501150407335572,0.34772575525461036,0.3485758922707523,0.0010903283466310962,2.4224828128268703,2.4400775275777526,2.4269161267798487,2.4298254890614905,0.007471804264727924,364.0,364.0,364.0,364.0,0.0
103,"[0, 0, 2, 0, 2, 3]-variantVaccin21-variantDpt4","[0, 0, 2, 0, 2, 3]",31582290.0,31581527.0,31556471.0,31573429.333333332,11995.397571105716,91761.0,90997.0,90403.0,91053.66666666667,555.8473011738225,,,,,,0.29054574573281416,0.28813362951069466,0.2864800693334816,0.2883864815256635,0.001669407430223438,4.2375554337420445,4.202273643532926,4.174842513448874,4.204890530241282,0.025669224958533195,364.0,364.0,364.0,364.0,0.0
104,"[0, 0, 2, 0, 2, 4]-variantVaccin21-variantDpt5","[0, 0, 2, 0, 2, 4]",32532727.0,32521489.0,32526079.0,32526765.0,4613.466375730943,87601.0,88028.0,88369.0,87999.33333333333,314.1892564822815,,,,,,0.2692703873241244,0.2706764133708638,0.27168660569261976,0.2705444687958693,0.0009908194686609874,4.045445162446321,4.065164173466338,4.080911674070147,4.0638403366609355,0.014509370985820218,364.0,364.0,364.0,364.0,0.0
